feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,feature_20,feature_21,feature_22,feature_23,feature_24,feature_25,feature_26,feature_27,feature_28,feature_29,feature_30,feature_31,feature_32
0.02224115097124013,-0.014641428187896963,-0.005735476157569792,-0.006691428497433662,0.0020490476666600445,-0.004679523738741409,-0.014146825122006703,-0.00543499987659743,-0.003942380812950432,-0.011653968121681828,0.0009483334241667762,0.003148333673016168,-0.029419761722383555,0.02576924610606511,0.006937380697345361,-0.004194523750338703,-0.006403809449402616,-0.0006599998468300327,-0.017763610942674857,-0.012676666596380528,-0.008264047554694115,0.01000238094769884,-0.0007169046893250197,-0.006326904593734071,-0.003119523707428016,-0.018590475974488072,-0.005056230138634419,-0.009357777598925168,0.007332936421735212,-0.0015757140121422709,-0.0005501587574690348,0.009893571381981018,0.03557976136711659
-0.04034678529424127,-0.003930595231649931,-0.003806071349681588,-0.008799166567187058,-0.01681023787445156,-4.761905933264643e-05,0.0013289286429062485,-0.0021722619477077387,-0.007525476122827968,-0.0059747617240645924,-0.005658690300188027,-0.007534999889030587,0.0003833334156661294,-0.0212345234566601,-0.0053596427256707106,0.0013371428899699822,-0.0016169047201401554,-0.008909523602342232,0.0027405953002744353,2.5000030000228435e-05,-0.009197618896869243,-0.005674285608110949,-0.006148928477196023,-0.0032649999076966195,-0.013808214091404807,0.010078690454975003,0.0024114285985706372,-0.0013190476366435177,-0.005281428528542164,-0.010138095235161017,0.0006900000575114973,-0.01690261869400274,-0.035232618214213286
-0.0655188085208647,0.00035428572620730845,0.012594047381717245,-0.003619999949587509,-0.0015488094536704011,-0.0028242857387522236,-0.01889785691309953,0.0004204762264271267,-0.00011738088534912094,-0.007211190481320955,-0.0018021427566418423,-0.008788333182164933,0.0019485714516486042,-0.01630809502588818,-0.005105714129458647,-0.00672476182837272,-0.0012016666284762323,-0.020354999697592576,-0.0027828571043210103,-0.00264666664210381,-0.009615714105893857,-0.00643214270909084,0.05643095094535965,-0.003061666690628044,-0.007208333312592003,-0.01645309509767685,-0.0014433333289343864,0.0037569048095610924,0.009194999857863878,-0.0050052380037959665,-0.0027161904209060594,0.010584047541196923,-0.025594999415916392
-0.044267142492753916,0.04043309406057233,-0.0008316666269092821,0.01807892841883586,0.02862011842196807,0.005154166659049224,0.0036154762674414087,-0.0025161904247943314,0.005168928622733802,-0.00139059518740396,0.006088690417818725,-0.005619285815919283,0.004309761973563582,-0.017525118616758845,-0.0055408331989019646,0.0001884524010529276,-0.0017088094766950235,0.0015321429440518842,0.007913452381035312,-0.008196904778596945,0.030421666374895722,0.00774452379962895,0.0018063095996330959,-0.0006859523279126733,-0.006469761676416965,0.015201190492662135,-0.0021730951927020213,0.03762476080068154,0.01696571401582332,-0.004829285778978374,0.014079999870446044,-0.0005302379810018465,-0.020362499365583063
-0.049014047140080945,-0.006070714260567911,-0.002374285630357917,-0.0020416666750679726,-0.015154285491153132,-0.002721428622608073,-0.0009154759894590825,-0.006195952320413198,0.000651071454922203,-0.012789523697574624,-0.005574047579430043,-0.0025533332434133625,-0.0017040475973044522,-0.014078571224818006,0.0014149999819346704,0.0002457143145147711,-0.0018419047704082913,-0.0011911903804866597,0.00020738093124236912,-0.011969285625673365,-0.0074132141933660025,9.047660860233009e-06,-0.0024883332022000103,-0.0023926190339261665,-0.001123095230141189,0.010969761831074721,-0.0004776190043776296,-0.004015238082210999,-0.003982380930683576,-0.008419761851837394,-0.002469999919121619,-0.025680713969632053,-0.026545237542886752
-0.047889047000207935,-0.003588095213344786,-0.007960714148648549,-0.003152142761973664,0.004585000061779283,-0.006042380843719002,0.0008123808781965636,0.0011366666454705409,-0.005441428541962523,-0.0020754761176067405,-0.007869761647016275,-0.01055738084454788,0.0019392857074853964,-0.030179047029232606,-0.004205714036361314,-0.002043809516471811,-0.0022857142554130404,-0.01840119023778243,0.0011835713635082357,-0.00150666662491858,-0.012496428363956511,-0.0031054761074483395,-0.0012066666007740424,-0.0012183331730193459,0.005275238072790671,-0.0020161904144333676,0.005397857103962451,0.0037299999021342956,-0.0008145238179713488,-0.007110476146335714,0.0021195238424115814,0.011623571376258041,-0.0343364278023364
-0.05769476105459034,-0.006866904702619649,0.0013495238285395317,-0.004335714180488139,-0.018491904530092144,-0.0022826190426712854,-0.0012730950777768157,-0.002168333298759535,-0.0028826189995743334,-0.006552380800421816,-0.003412380781664979,-0.011579047534323763,0.0019028572560637258,-0.019699047403992153,-0.0070871427326346745,-0.006069047674245666,0.006466190363571513,-0.009910714142024516,0.007709999838261865,-0.0005866666580550372,-0.008272142746136524,-0.006363333187182434,-0.005380714153579902,-0.0030466666011488997,-0.014093809247424361,-0.0040309522458119315,-0.0007564284931868315,-0.00223499999352498,-0.00397095236403402,-0.007520476154750213,0.015284047418972477,-0.008203095035860315,-0.025646666339598598
0.03639499971061014,-0.005939761846093461,-0.000771666626969818,-0.009431666543823667,-0.01994333315611584,-0.0031273809005506335,5.000017554266378e-05,-0.0025590475631179286,-0.005930714235000778,-0.0018840475255274213,0.004634999906120357,-0.00905666656588437,-0.004849999853759073,-0.0139099998344318,-0.006661428407824133,-0.005498333232826553,-0.0023666666288045235,-0.008586666469054762,-0.003487380885053426,-0.002854999977280386,-0.00846809504320845,-0.01276666648889659,-0.004419047489645891,-0.006273333257413469,-0.01097238084214041,0.001238333395740483,-0.00016166664310730993,0.0031799998733913525,-0.000572380960220471,0.0014966665880638175,-0.001101666644681245,-0.025911666318424977,-0.03718833263264969
0.006018095343606546,-0.008805118874006439,-0.003634999956411775,-0.0033778571369475685,-0.022457380857958925,-0.0030807142675621435,-0.012107856980292127,-0.0036664284960716033,-0.00963404747613822,-0.0014666666576522403,0.0024274999038607346,-0.022899404541240075,0.0011340477113844826,-0.0199459520765231,-0.014435476055368782,-0.0030309523141477256,-0.0035866665604407898,-0.006023333181801717,-0.001278333354566712,-0.0022033333251602017,-0.012481785594573011,-0.023565952150675,-0.0015671427035704255,-0.005437618868309073,-0.02431845218423405,-0.0036924999773327726,-0.007192142754211091,0.0010169046669034286,0.003311904638831038,-0.009909999889787286,-0.002511666503851302,0.0009577382190036587,0.05974559425783809
-0.01619904743769439,0.0010645238752476872,-0.0008399999566609039,0.0018488095492648427,-0.014914166365342681,0.00022499992046505214,0.001383690627553733,0.009926785558491247,0.007839642876788275,-0.00514452375646215,0.0011917855778301601,0.0035823808202985674,-0.014587976084585534,0.014963452327938285,0.007506309247110039,-0.00044273805207922123,-0.006056428550800774,0.02267999946459895,-0.012692619035951792,0.03334285667981021,-0.00029178560827858746,-0.014920833123323974,-0.012507738034619251,-0.004928690366796218,-0.015073095208354061,0.002784642266778974,-0.0062103571627812925,-0.0028326189404469914,-0.003104761971626431,0.005054047712910688,-0.009542738273157738,0.02375988072657492,0.04543630881351419
-0.034004404393199364,-0.0038814285962143914,-0.00396523797622649,-0.002694285633333493,-0.01875738062488381,-0.0004002380449674092,-0.005844999830296729,-0.0023276190139586107,-0.005516666622133926,-0.006417857176857069,0.0012326190544990822,-0.010437857118376996,0.005181547655520262,-0.029152142794337123,-0.014643690232769586,-0.00028261897910851984,-0.005899047616985627,-0.01165095223026583,-0.0029930951658752748,-0.00032380949618527667,-0.008675714211422018,-0.008687857215991244,-0.005522737874562153,0.0010859524671104736,-0.014269404655206017,0.0030777380857034587,-0.0020636904284765476,-0.004358095141942613,-0.004214285661000758,-0.0033052380147273654,0.0026323810292524286,-0.004919642748427577,-0.02570023777458118
